F,x,v,a
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,0.09055028033333327,-0.0,0.0
0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0
0.20320370721869765,-0.0,-0.0,0.0
-0.009235069002155871,-0.0,-0.0,0.0
0.20061659044633195,-0.0,-0.0,0.0
0.20518585772502984,-0.0,-0.0,0.0
-0.07626816715482265,-0.0,-0.0,0.0
-0.0690474317266343,-0.0,-0.0,0.0
0.0698325669626132,-0.0,-0.0,0.0
-0.08384927992494573,-0.0,-0.0,0.0
-0.3509261895617577,-0.0,-0.0,0.0
-0.4291443293980657,-0.0,-0.0,0.0
-0.2651140574672639,-0.0,-0.0,0.0
-0.4038653443674689,-0.0,-0.0,0.0
-0.2108491812290314,-0.0,-0.0,0.0
0.06922761685621337,-0.0,-0.0,0.0
0.5091773143634026,-0.0,-0.0,0.0
0.4796250916680656,-0.0,-0.0,0.0
0.7647216634052945,-0.0,-0.0,0.0
1.3573106735926443,-0.0,-0.0,0.0
1.7569478524579598,-0.0,-0.0,0.0
1.8914130451312832,-0.0,-0.0,0.0
2.396027557007323,-0.0,-0.0,0.0
2.6972131152263983,-0.0,-0.0,0.030003000300030006
2.7670263855917043,-0.0,-0.0,0.0
3.349279880200105,-0.0,-0.0,0.030003000300030006
4.1935777127916065,-0.0,-0.0,0.030003000300030006
5.254819308228861,3.7033333333333333e-07,0.0003333333333333333,0.030003000300030006
6.414062076593946,3.7033333333333333e-07,-0.0,0.030003000300030006
8.023062559745139,7.406666666666667e-07,0.0003333333333333333,0.06000600060006001
9.918369712290758,1.111e-06,0.0003333333333333333,0.06000600060006001
11.776659446989749,1.4813333333333333e-06,0.0003333333333333333,0.06000600060006001
13.913198584152406,1.8516666666666664e-06,0.0003333333333333333,0.09000900090009001
16.459311781975018,2.592333333333333e-06,0.0006666666666666666,0.06000600060006001
18.999259941579364,3.333e-06,0.0006666666666666666,0.12001200120012
21.346732602877356,4.073666666666666e-06,0.0006666666666666666,0.09000900090009001
24.07875793479091,5.184666666666666e-06,0.001,0.12001200120012
27.25987238892913,6.295666666666666e-06,0.001,0.15001500150015
30.288077382443657,7.776999999999999e-06,0.0013333333333333333,0.18001800180018002
33.54232664795629,9.258333333333332e-06,0.0013333333333333333,0.18001800180017996
37.21402771736656,1.111e-05,0.0016666666666666668,0.21002100210021
41.09663676877706,1.3332e-05,0.002,0.3000300030003
44.5406861847468,1.5924333333333333e-05,0.0023333333333333327,0.3000300030002999
48.65522265989645,1.8887e-05,0.0026666666666666666,0.3600360036003599
53.18784241493447,2.222e-05,0.003,0.3900390039003899
58.047353102651186,2.6664e-05,0.004,0.5100510051005099
63.17920676718533,3.147833333333333e-05,0.004333333333333333,0.5400540054005399
69.03239002991907,3.703333333333333e-05,0.005,0.6300630063006298
75.23921158231542,4.3329e-05,0.005666666666666667,0.6600660066006598
81.36972136361067,5.1106e-05,0.006999999999999999,0.7500750075007498
87.55372562162901,5.9623666666666676e-05,0.007666666666666667,0.8100810081008099
93.54921951108982,6.962266666666666e-05,0.009000000000000001,0.8100810081008099
99.05528660423306,8.036233333333332e-05,0.009666666666666664,0.9000900090008999
103.74858826661229,9.258333333333332e-05,0.011000000000000001,1.0201020102010196
107.7024770199922,0.00010591533333333333,0.012,1.0501050105010497
111.29934441101533,0.00012035833333333332,0.013000000000000001,1.1101110111011097
114.17441898011893,0.00013628266666666666,0.014333333333333332,1.1701170117011697
116.74736743783146,0.00015442899999999998,0.01633333333333333,1.23012301230123
119.10023083000999,0.00017368633333333334,0.017333333333333333,1.2901290129012901
121.43311828425873,0.00019516566666666666,0.01933333333333333,1.38013801380138
123.28055415467135,0.0002181263333333333,0.02066666666666667,1.4401440144014401
126.00145911236623,0.000243309,0.02266666666666667,1.59015901590159
128.03747213181921,0.000269973,0.024,1.6201620162016206
130.30847586478598,0.0002992293333333333,0.02633333333333333,1.6801680168016802
133.05929460711826,0.00033033733333333337,0.027999999999999997,1.7401740174017395
136.24814836292458,0.000364408,0.03066666666666667,1.8001800180018002
139.30996372947558,0.0004003303333333333,0.03233333333333334,1.8601860186018595
143.51661393315402,0.0004392153333333333,0.035,1.9201920192019188
148.1305119703455,0.00047995199999999996,0.03666666666666667,1.9501950195019488
153.1069821878156,0.0005236513333333334,0.03933333333333334,1.980198019801979
157.92350213181598,0.0005695726666666666,0.04133333333333333,1.9501950195019488
162.8754165720155,0.0006184566666666666,0.044000000000000004,1.980198019801979
166.95935728124329,0.0006691923333333333,0.04566666666666666,1.9501950195019488
170.38176650447824,0.0007228906666666668,0.04833333333333333,1.9801980198019795
172.66157970586488,0.0007780703333333332,0.049666666666666665,2.04020402040204
174.54535662771562,0.0008365829999999999,0.05266666666666667,2.0702070207020697
175.18849622764725,0.000896577,0.054000000000000006,2.1002100210021006
175.72742991135237,0.0009599039999999999,0.057,2.1302130213021298
175.9044101286611,0.0010258233333333333,0.059333333333333335,2.22022202220222
176.7448538682907,0.0010950756666666668,0.06233333333333334,2.3102310231023093
177.72210664050368,0.0011669203333333333,0.06466666666666668,2.43024302430243
180.3240258259008,0.001242098,0.06766666666666668,2.46024602460246
184.27061003332366,0.0013202383333333336,0.07033333333333333,2.58025802580258
188.4647223129787,0.0014024523333333336,0.07400000000000001,2.58025802580258
193.27470208098873,0.0014876290000000005,0.07666666666666667,2.5802580258025785
198.52165066502857,0.0015765090000000002,0.08,2.610261026102608
202.87902634679642,0.001668351666666667,0.08266666666666668,2.550255025502548
207.1833871653912,0.0017635273333333336,0.08566666666666667,2.64026402640264
211.47494135481847,0.0018612953333333336,0.08800000000000001,2.610261026102609
215.165123269693,0.0019627666666666667,0.09133333333333332,2.610261026102609
217.99963299262944,0.0020660896666666673,0.09300000000000001,2.610261026102609
220.7808946287981,0.0021738566666666672,0.09699999999999999,2.6402640264026385
223.16185908875576,0.002284216,0.09933333333333333,2.670267026702669
226.9157838366336,0.002398649,0.10300000000000001,2.76027602760276
228.64845836848235,0.002516044666666667,0.10566666666666667,2.82028202820282
232.10818366994005,0.002637514,0.10933333333333332,2.9402940294029403
237.2636588398257,0.0027623163333333326,0.11233333333333333,3.0603060306030603
242.72723760043968,0.002891562666666667,0.11633333333333333,3.090309030903089
247.53584724936002,0.0030241420000000005,0.11933333333333332,3.1503150315031503
255.0069612577848,0.0031619060000000012,0.124,3.2103210321032103
260.6824198072817,0.003303003000000001,0.127,3.2703270327032685
264.5556069481305,0.0034489143333333344,0.13133333333333333,3.360336033603361
269.3653695310574,0.003598158666666668,0.13433333333333333,3.360336033603361
274.3919009899975,0.0037522173333333344,0.13866666666666666,3.3903390339033903
277.25076363148065,0.003909979333333334,0.142,3.3903390339033903
281.71701851267494,0.004072926,0.14666666666666667,3.3903390339033885
285.85229905236383,0.004239205666666667,0.14966666666666667,3.3903390339033885
288.0880471765706,0.0044102996666666675,0.154,3.4503450345034503
288.6662302464007,0.004584726666666667,0.157,3.4503450345034503
290.94920391888775,0.004764338333333335,0.16166666666666665,3.570357035703572
292.1081448120555,0.004947283,0.16466666666666666,3.6303630363036317
294.75822565119995,0.005135782666666667,0.16966666666666666,3.6903690369036877
297.38377382223183,0.005327615333333334,0.17266666666666666,3.72037203720372
300.72338880079184,0.005525743666666668,0.17833333333333334,3.8703870387038704
304.76484513898333,0.005728316000000001,0.18233333333333332,3.96039603960396
310.5668178406257,0.005936813666666667,0.18766666666666665,3.990399039903989
314.3827184471696,0.006149014666666668,0.191,4.0504050405040495
318.8024445045936,0.006367881666666668,0.19699999999999998,4.080408040804079
323.43184675544774,0.006591192666666667,0.201,4.140414041404137
327.0326949211011,0.0068200586666666676,0.20600000000000002,4.140414041404137
327.8782840617776,0.0070529983333333345,0.20966666666666667,4.140414041404137
329.7595350364053,0.007291863333333334,0.215,4.140414041404139
330.98590035201124,0.007534802000000002,0.21866666666666665,4.230423042304226
330.70935745177263,0.007784036333333334,0.22433333333333333,4.230423042304226
331.08504928197243,0.00803771466666667,0.2283333333333333,4.260426042604259
331.61333200094595,0.008297318333333335,0.23366666666666666,4.380438043804378
332.2708698619783,0.008561736333333335,0.23800000000000002,4.350435043504349
332.81208850327005,0.008832820333333333,0.244,4.4104410441044095
335.56792989227745,0.009108718666666666,0.2483333333333333,4.470447044704469
337.8825262057228,0.009391653333333331,0.25466666666666665,4.410441044104408
341.0756248398468,0.009678291333333332,0.258,4.470447044704472
344.4905645185035,0.009971595333333331,0.264,4.4704470447044695
348.50514762503485,0.010269713666666664,0.2683333333333333,4.470447044704472
351.027375335568,0.010573386999999998,0.2733333333333333,4.470447044704472
353.789065087672,0.010882245,0.278,4.380438043804377
354.2438139436422,0.011197028333333331,0.2833333333333333,4.410441044104415
355.31448879279486,0.011516626,0.2876666666666667,4.4104410441044095
352.53561667200967,0.011842889666666663,0.2936666666666667,4.380438043804383
349.0746738582123,0.012172856666666666,0.297,4.440444044404447
344.77041735031577,0.012510230333333332,0.3036666666666667,4.530453045304531
341.9172528547088,0.01285130733333333,0.307,4.560456045604559
339.42497621089717,0.01319868,0.3126666666666667,4.62046204620462
341.9612725651769,0.013551607666666665,0.3176666666666667,4.560456045604557
346.07582882124984,0.013911201333333331,0.32366666666666666,4.44044404440444
350.0036592506836,0.014276349999999997,0.32866666666666666,4.500450045004499
355.60642811485303,0.014648164666666663,0.3346666666666667,4.410441044104408
359.64221433060374,0.015024052999999997,0.3383333333333333,4.44044404440444
360.2118028112907,0.015405125999999996,0.34299999999999997,4.410441044104408
358.9215021465065,0.015790642999999997,0.34700000000000003,4.350435043504345
356.0740246386981,0.01618245566666666,0.3526666666666667,4.290429042904287
349.6811935253424,0.016578341999999996,0.3563333333333333,4.200420042004196
340.20518946457884,0.016980153666666664,0.3616666666666667,4.2604260426042595
331.3096413743889,0.01738677966666666,0.366,4.290429042904291
322.48890728025737,0.017799330999999998,0.3713333333333333,4.410441044104408
313.1078735548898,0.01821632633333333,0.3753333333333333,4.44044404440444
307.6597968584744,0.01864072833333333,0.382,4.380438043804377
305.45739225474773,0.01906957433333333,0.386,4.4104410441044095
303.8091939412596,0.01950508633333333,0.392,4.350435043504346
305.9971423925105,0.019945412666666662,0.3963333333333333,4.320432043204319
307.5961832032564,0.020391294,0.4013333333333333,4.200420042004201
308.63679856813695,0.020841619333333332,0.4053333333333333,4.110411041104111
307.419368853636,0.02129712933333333,0.41,3.930393039303931
305.50487546169023,0.021757083333333337,0.414,3.840384038403841
300.4708007749385,0.02222148133333333,0.418,3.6903690369036877
301.76601291802496,0.02268921233333333,0.42100000000000004,3.510351035103508
297.79892953937417,0.023162128000000004,0.4256666666666667,3.4203420342034168
292.0169063742132,0.023638376666666672,0.4286666666666667,3.3003300330033007
290.80583638594686,0.024119439666666676,0.433,3.2703270327032685
286.18069669140624,0.024603095000000002,0.4353333333333333,3.2103210321032107
275.4333295113791,0.025091194333333337,0.4393333333333333,3.2403240324032434
268.8872546111924,0.025582256333333338,0.442,3.1503150315031534
261.38396061321913,0.02607813266666667,0.4463333333333333,3.18031803180318
244.1518961783377,0.02657771233333333,0.44966666666666666,3.2403240324032385
235.10236938908187,0.02708210633333333,0.45399999999999996,3.2103210321032107
231.70989229972167,0.027588722333333336,0.456,3.1803180318031843
226.1155660324785,0.02810089333333333,0.461,3.1203120312031207
223.772583409392,0.028617137999999997,0.4646666666666667,3.0903090309030885
221.66186924317168,0.02913782666666667,0.4686666666666667,3.0603060306030616
214.70479427085576,0.029660737333333333,0.4706666666666667,2.970297029702972
210.70811567291008,0.03018735133333333,0.474,2.7902790279027867
209.9269544315264,0.03071655766666666,0.4763333333333333,2.7002700270026967
207.11056724459343,0.031250208,0.4803333333333333,2.460246024602458
210.72837082058936,0.03178645066666667,0.4826666666666667,2.2202220222022144
214.24481285200417,0.03232528566666667,0.485,2.0102010201020075
212.29627592377284,0.03286523166666667,0.486,1.9201920192019175
211.18560907534228,0.03340777,0.4883333333333333,1.6801680168016844
209.1440649049156,0.03395141933333334,0.4893333333333333,1.5601560156015626
200.0967662085916,0.034496920333333334,0.491,1.4101410141014092
187.33675336492743,0.03504353233333333,0.49200000000000005,1.3801380138013777
176.60494917418583,0.035590885,0.4926666666666667,1.320132013201324
160.43072952012443,0.03613934866666668,0.4936666666666667,1.3501350135013508
142.90801116910703,0.03669040466666668,0.496,1.350135013501346
132.2032022692787,0.037243682666666666,0.498,1.4401440144014412
121.93381194546127,0.037798812333333334,0.4996666666666667,1.3501350135013508
103.26543187215744,0.03835542333333334,0.501,1.380138013801378
94.07572520228798,0.038914626666666674,0.5033333333333333,1.3501350135013512
91.77470874264276,0.039476052000000005,0.5053333333333333,1.2901290129012881
85.51503079390302,0.040038218000000014,0.506,1.1401140114011443
86.07930539493027,0.04060186533333334,0.5073333333333333,0.9000900090009007
98.49688655584002,0.041165883000000014,0.5076666666666667,0.7500750075007473
101.80303116578585,0.041730271000000006,0.508,0.5700570057005672
98.58950537133663,0.042295399666666685,0.5086666666666667,0.3000300030003068
96.49639333993768,0.04285978766666669,0.508,0.15001500150015334
91.50171633586956,0.04342417566666668,0.508,-0.0600060006000635
79.87741242484515,0.043987823000000016,0.5073333333333333,-0.2700270027002704
63.61369577733723,0.044550729666666684,0.5066666666666667,-0.2700270027002704
51.008314104123976,0.045114006666666685,0.507,-0.2700270027002704
38.1918673570324,0.045675432000000016,0.5053333333333333,-0.4800480048004873
19.34806200254056,0.04623574633333336,0.5043333333333333,-0.3900390039003872
4.598152656198451,0.04679643100000002,0.5046666666666667,-0.4500450045004506
-0.8709013156287163,0.04735748600000002,0.505,-0.4200420042004139
-3.840502156868676,0.04791668933333335,0.5033333333333333,-0.5100510051005139
-5.958750274780762,0.04847626300000002,0.5036666666666667,-0.7200720072007208
-1.0858533655657836,0.04903509600000002,0.503,-0.6900690069006841
-4.183184684054504,0.04959355866666669,0.5026666666666667,-0.6600660066006574
-7.869220787701442,0.05015016966666669,0.501,-0.810081008100811
-20.939130242735665,0.05070455866666669,0.499,-0.990099009900991
-36.83785694977434,0.05125746633333336,0.4976666666666667,-0.9600960096009544
-49.614868232295066,0.05180963333333336,0.49700000000000005,-1.0501050105010543
-59.09279081353365,0.052360319000000016,0.4956666666666667,-1.1701170117011714
-71.99743962379584,0.05290915300000002,0.494,-1.2601260126012614
-75.45490129585778,0.05345650566666669,0.4926666666666667,-1.3801380138013783
-73.79454921505152,0.05400311766666668,0.49200000000000005,-1.41014101410141
-81.20414734749838,0.05454750766666668,0.49,-1.5601560156015637
-87.66388004153265,0.05509041633333335,0.4886666666666667,-1.6801680168016802
-86.84918835648025,0.05562999200000002,0.4856666666666667,-1.9501950195019555
-89.30540231454037,0.05616697533333336,0.4833333333333333,-2.0102010201020093
-96.04777157554398,0.056700625666666685,0.4803333333333333,-2.2202220222022206
-99.66797225322055,0.057232054000000025,0.4783333333333333,-2.3102310231023107
-105.77168574536442,0.05775866800000001,0.474,-2.4902490249024907
-118.28934749344258,0.05828268966666667,0.4716666666666667,-2.5502550255025542
-130.11121945188228,0.058802637666666685,0.46799999999999997,-2.6702670267026707
-136.88353634782916,0.059320734000000014,0.4663333333333333,-2.64026402640264
-146.7443072351617,0.05983438633333335,0.4623333333333333,-2.64026402640264
-151.30937601010856,0.06034581666666668,0.4603333333333333,-2.760276027602756
-145.63491569981556,0.060852432666666685,0.456,-2.7602760276027607
-135.6446841470561,0.061356826666666676,0.45399999999999996,-2.8802880288028776
-133.0978849211911,0.061857887666666674,0.451,-3.030303030303036
-126.62151684750702,0.06235524533333335,0.4476666666666667,-3.1803180318031794
-115.19316976917477,0.0628477886666667,0.4433333333333333,-3.3003300330032963
-111.80784017122556,0.06333625833333335,0.4396666666666667,-3.4203420342034176
-113.57503554057593,0.06381880266666669,0.4343333333333333,-3.660366036603661
-113.10928050013905,0.0642976436666667,0.431,-3.72037203720372
-117.27116180750537,0.06477055933333335,0.4256666666666667,-3.8403840384038417
-132.4346361896807,0.06523977166666667,0.4223333333333333,-3.750375037503752
-145.08862625950525,0.06570120700000003,0.4153333333333333,-3.7803780378037786
-162.73994801677594,0.0661596796666667,0.4126666666666667,-3.720372037203725
-179.33969570563102,0.06661333800000002,0.4083333333333333,-3.5703570357035668
-190.73013410129892,0.06706440400000002,0.406,-3.4503450345034503
-201.1409370328067,0.06751028533333335,0.4013333333333333,-3.300330033003301
-214.68539769965855,0.06795283366666667,0.3983333333333333,-3.2403240324032434
-218.16727077962682,0.06839130833333336,0.39466666666666667,-3.000300030003
-213.80322314436282,0.06882756100000002,0.39266666666666666,-3.1503150315031485
-211.79210861804876,0.06925974000000001,0.389,-3.2403240324032434
-207.53387450197232,0.06968895633333336,0.3863333333333333,-3.3603360336033594
-199.793625736446,0.07011335833333335,0.382,-3.450345034503449
-192.54842645976345,0.07053294600000003,0.3776666666666667,-3.510351035103508
-191.9012273020128,0.07094660833333337,0.3723333333333333,-3.7503750375037512
-189.09319670104918,0.07135619700000002,0.3686666666666667,-3.930393039303931
-183.68932883344524,0.07175949000000002,0.363,-4.140414041404139
-179.47556438533715,0.07215870933333336,0.3593333333333333,-4.200420042004196
-185.46122034525035,0.07255089233333335,0.353,-4.3504350435043495
-192.3205043884752,0.07293863133333336,0.349,-4.260426042604263
-195.64273679481133,0.07331970433333336,0.34299999999999997,-4.230423042304227
-203.47381713603085,0.07369707400000003,0.3396666666666667,-4.2004200420042
-214.6765551771734,0.07406777766666671,0.3336666666666667,-4.230423042304227
-219.42879630092946,0.07443477800000002,0.3303333333333333,-4.170417041704169
-216.13347740471454,0.07479622333333337,0.3253333333333333,-4.080408040804074
-220.7653477413307,0.07515396533333338,0.322,-4.02040204020402
-220.76164097286545,0.07550504133333337,0.316,-3.930393039303931
-223.81816195057186,0.07585278433333338,0.313,-3.930393039303931
-215.21371953874,0.07619460200000004,0.3076666666666667,-3.990399039903989
-217.6236589900408,0.07653271633333338,0.3043333333333333,-4.020402040204016
-214.85282572275773,0.0768652756666667,0.2993333333333333,-4.050405040504049
-215.3883290982247,0.07719413166666672,0.29600000000000004,-4.1104110411041095
-211.95581658069113,0.07751558100000006,0.2893333333333333,-4.050405040504049
-217.99571143114852,0.07783295666666673,0.2856666666666667,-4.1104110411041095
-217.41666487599514,0.07814440700000005,0.2803333333333333,-4.140414041404142
-207.24615305566795,0.07845141333333337,0.2763333333333333,-4.230423042304228
-209.53707348204082,0.07875249433333338,0.271,-4.26042604260426
-206.41722672879143,0.07904950166666673,0.2673333333333333,-4.3504350435043495
-198.96493098773988,0.0793402133333334,0.26166666666666666,-4.2604260426042595
-196.90251215562571,0.07962611066666672,0.2573333333333333,-4.290429042904291
-206.5346244904594,0.07990608266666673,0.252,-4.290429042904289
-201.99542605558273,0.08018124033333338,0.24766666666666665,-4.230423042304229
-200.84666459558338,0.08045010233333337,0.242,-4.170417041704172
-207.00068778739373,0.08071452033333339,0.23800000000000002,-4.140414041404137
-208.48122843261973,0.08097301300000004,0.23266666666666666,-4.080408040804078
-208.02507548778095,0.08122780233333338,0.2293333333333333,-3.960396039603956
-208.68663883571998,0.08147740700000003,0.22466666666666665,-3.96039603960396
-208.69235361880385,0.08172330833333337,0.22133333333333333,-3.8403840384038377
-208.9434436911202,0.0819636546666667,0.21633333333333332,-3.6903690369036872
-212.16673581837316,0.08220066800000005,0.21333333333333332,-3.6603660366036586
-209.02412007970293,0.08243175600000005,0.20800000000000002,-3.6603660366036586
-204.0461065620554,0.08265951100000005,0.205,-3.6003600360035977
-200.46497131094532,0.08288282200000004,0.201,-3.630363036303627
-193.40220750229386,0.08310205933333338,0.19733333333333333,-3.6303630363036317
-185.0675569193071,0.08331537133333336,0.192,-3.6603660366036608
-179.08350971520085,0.0835257206666667,0.18933333333333333,-3.6903690369036894
-177.70326090681846,0.08373051500000002,0.18433333333333332,-3.720372037203719
-175.18987610525508,0.08393160600000002,0.18100000000000002,-3.750375037503749
-174.2081304148684,0.0841267716666667,0.17566666666666667,-3.810381038103812
-173.0503720067181,0.08431823400000002,0.17233333333333334,-3.780378037803777
-177.54831823275012,0.0845034006666667,0.16666666666666666,-3.720372037203719
-179.24974041737218,0.08468486400000003,0.16333333333333333,-3.720372037203721
-180.8517975114116,0.08486114266666668,0.15866666666666665,-3.6303630363036303
-181.00341946324173,0.08503371800000001,0.15533333333333335,-3.4803480348034777
-183.41366779629703,0.08520110866666668,0.15066666666666667,-3.3303330333033294
-185.94393940505412,0.08536553666666667,0.14800000000000002,-3.2703270327032685
-182.88466413925,0.08552552066666667,0.14400000000000002,-3.0903090309030885
-180.868014958615,0.08568365300000003,0.14233333333333334,-3.0003000300029985
-177.56708394323672,0.08583771166666669,0.13866666666666666,-2.9402940294029376
-169.8345831160212,0.08598880766666668,0.136,-2.880288028802882
-157.84994858445657,0.08613583000000002,0.13233333333333333,-2.88028802880288
-150.70392022658805,0.08628026000000001,0.13,-2.9402940294029394
-144.49951820515818,0.08642024600000002,0.126,-2.940294029402939
-139.34070249128928,0.08655726933333335,0.12333333333333332,-3.060306030603061
-135.2276407901913,0.08668910800000003,0.11866666666666667,-3.0903090309030885
-134.6218607378421,0.08681724333333336,0.11533333333333333,-3.0903090309030903
-134.80357544825074,0.08694093466666669,0.11133333333333333,-3.0603060306030594
-135.37253118108362,0.08706129300000003,0.10833333333333332,-3.0603060306030585
-138.03586544134768,0.08717720733333338,0.10433333333333332,-2.9702970297029685
-140.18111070391492,0.08729015900000002,0.10166666666666667,-2.9102910291029085
-140.25479796719077,0.08739940733333336,0.09833333333333333,-2.76027602760276
-138.62707531839106,0.08750606333333337,0.096,-2.6102610261026085
-136.03632126139834,0.08760938633333337,0.09300000000000001,-2.4902490249024885
-132.0693594946678,0.08771048733333336,0.091,-2.3402340234023384
-126.82726671714641,0.08780825533333336,0.08800000000000001,-2.190219021902189
-121.92059555706311,0.08790417166666667,0.08633333333333333,-2.1602160216021593
-117.79116066017549,0.08799712533333336,0.08366666666666668,-2.1302130213021284
-113.29789696101378,0.0880885976666667,0.08233333333333333,-2.1302130213021293
-106.45915021451108,0.0881774776666667,0.08,-2.1302130213021293
-100.22269505132607,0.08826376533333337,0.07766666666666668,-2.1302130213021293
-94.40693299876165,0.08834672000000005,0.07466666666666667,-2.1302130213021293
-88.70295646066612,0.08842708233333338,0.07233333333333332,-2.1302130213021293
-84.86272165218594,0.0885041116666667,0.06933333333333333,-2.1002100210020997
-83.73505475836798,0.08857891900000005,0.06733333333333333,-2.1302130213021284
-82.59106713504855,0.08865039333333337,0.06433333333333333,-2.1002100210020997
-81.70289357062877,0.08872001600000005,0.06266666666666666,-2.0102010201020093
-81.37879805336313,0.0887870463333334,0.060333333333333336,-1.9201920192019188
-80.34497457923409,0.08885222500000006,0.058666666666666666,-1.8301830183018288
-78.81037331010134,0.08891518166666673,0.05666666666666665,-1.7701770177017686
-78.20290656548326,0.08897665700000007,0.05533333333333334,-1.7101710171017086
-78.0503190979537,0.0890359103333334,0.05333333333333334,-1.620162016201618
-77.81435232591488,0.0890936823333334,0.052000000000000005,-1.5601560156015586
-76.85754970207168,0.08914886200000006,0.049666666666666665,-1.5001500150014997
-76.12660997716922,0.0892025603333334,0.04833333333333333,-1.470147014701469
-74.73861086360887,0.08925403666666673,0.04633333333333334,-1.4701470147014684
-72.92262031075937,0.08930440200000007,0.04533333333333334,-1.4401440144014388
-70.45876027891384,0.08935291566666674,0.04366666666666666,-1.3801380138013797
-68.46123481716013,0.08939994800000006,0.04233333333333333,-1.3801380138013788
-66.20992875954083,0.0894447583333334,0.04033333333333334,-1.3201320132013183
-64.07253223203209,0.08948845766666673,0.03933333333333334,-1.230123012301229
-61.18102761551903,0.08953067566666673,0.038,-1.2001200120011992
-58.6129362601261,0.08957141233333339,0.03666666666666667,-1.2001200120011992
-55.28821385198221,0.0896102973333334,0.035,-1.2001200120011988
-52.1417567737945,0.08964881200000005,0.034666666666666665,-1.1401140114011392
-49.008852783538245,0.08968547500000006,0.033,-1.1101110111011097
-46.64216868119295,0.08972102700000005,0.032,-1.1401140114011394
-44.62856608199005,0.08975472733333338,0.03033333333333333,-1.200120012001199
-43.34540161603234,0.08978768700000006,0.029666666666666668,-1.1401140114011392
-42.546746177551114,0.08981879500000006,0.027999999999999997,-1.1101110111011094
-42.371711274629924,0.08984842166666672,0.02666666666666667,-1.1701170117011688
-42.08359036199185,0.0898758263333334,0.02466666666666667,-1.1101110111011092
